fname,label
four/a5609cce_nohash_0.wav,unknown
four/a591c2ea_nohash_0.wav,unknown
four/a591c2ea_nohash_1.wav,unknown
four/a5b24175_nohash_0.wav,-1
four/a60a09cf_nohash_0.wav,unknown
four/a6285644_nohash_0.wav,unknown
four/a6285644_nohash_1.wav,unknown
four/a6285644_nohash_2.wav,unknown
four/a6285644_nohash_3.wav,unknown
four/a6d586b7_nohash_0.wav,unknown
four/a6d586b7_nohash_1.wav,unknown
four/a6d586b7_nohash_2.wav,unknown
four/a6d586b7_nohash_3.wav,unknown
four/a6d586b7_nohash_4.wav,unknown
four/a709ddd3_nohash_0.wav,unknown
four/a74f3917_nohash_0.wav,unknown
four/a7545b9f_nohash_0.wav,unknown
four/a7545b9f_nohash_1.wav,unknown
four/a7545b9f_nohash_2.wav,unknown
four/a759efbc_nohash_0.wav,unknown
four/a759efbc_nohash_1.wav,unknown
four/a7dd45cf_nohash_0.wav,unknown
four/a7dd45cf_nohash_1.wav,unknown
four/a827e3a1_nohash_0.wav,unknown
four/a84dee7b_nohash_0.wav,unknown
four/a84dee7b_nohash_1.wav,right
four/a879a2c3_nohash_0.wav,unknown
four/a879a2c3_nohash_1.wav,unknown
four/a8cb6dda_nohash_0.wav,unknown
four/a8cf01bc_nohash_0.wav,unknown
four/a8e25ebb_nohash_0.wav,unknown
four/a8e25ebb_nohash_1.wav,unknown
four/a8e25ebb_nohash_2.wav,unknown
four/a8ee11c7_nohash_0.wav,unknown
four/a8f45bdc_nohash_0.wav,unknown
four/a8f45bdc_nohash_1.wav,unknown
four/a996cf66_nohash_0.wav,unknown
four/a996cf66_nohash_1.wav,unknown
four/a9abc695_nohash_0.wav,unknown
four/a9abc695_nohash_1.wav,unknown
four/a9b574b3_nohash_0.wav,unknown
four/a9b574b3_nohash_1.wav,unknown
four/a9f38bae_nohash_0.wav,unknown
four/aa109cfb_nohash_0.wav,unknown
four/aa233654_nohash_0.wav,unknown
four/aa753bb9_nohash_0.wav,unknown
four/ab00c4b2_nohash_0.wav,unknown
four/ab5b211a_nohash_0.wav,unknown
four/ab5b211a_nohash_1.wav,unknown
four/ab5d7179_nohash_0.wav,unknown
four/ab71c9a7_nohash_0.wav,unknown
four/ab71c9a7_nohash_1.wav,unknown
four/ab76ac76_nohash_0.wav,unknown
four/ab81c9c8_nohash_0.wav,-1
four/aba19127_nohash_0.wav,unknown
four/ac4b3fc3_nohash_0.wav,unknown
four/ac652c60_nohash_0.wav,unknown
four/ac899eb7_nohash_0.wav,unknown
four/acfd3bc3_nohash_0.wav,unknown
four/ad1429cf_nohash_0.wav,unknown
four/ad63d93c_nohash_0.wav,unknown
four/ad63d93c_nohash_1.wav,unknown
four/ad63d93c_nohash_2.wav,unknown
four/ad63d93c_nohash_3.wav,unknown
four/ad63d93c_nohash_4.wav,unknown
four/ad6a46f1_nohash_0.wav,unknown
four/ad6a46f1_nohash_1.wav,unknown
four/ad89eb1e_nohash_0.wav,unknown
four/ad89eb1e_nohash_1.wav,unknown
four/adb45ef2_nohash_0.wav,unknown
four/adec6a94_nohash_0.wav,unknown
four/ae04cdbe_nohash_0.wav,-1
four/ae04cdbe_nohash_1.wav,-1
four/ae927455_nohash_0.wav,unknown
four/ae927455_nohash_1.wav,unknown
four/ae927455_nohash_2.wav,-1
four/aeb99b1c_nohash_0.wav,unknown
four/aef8dcf5_nohash_0.wav,unknown
four/aef8dcf5_nohash_1.wav,unknown
four/af130f12_nohash_0.wav,unknown
four/af130f12_nohash_1.wav,unknown
four/af130f12_nohash_2.wav,unknown
four/af30314d_nohash_0.wav,unknown
four/af7a8296_nohash_0.wav,unknown
four/af7a8296_nohash_1.wav,unknown
four/af8b2f2c_nohash_0.wav,unknown
four/af8b2f2c_nohash_1.wav,unknown
four/afabfa0e_nohash_0.wav,unknown
four/afb9e62e_nohash_0.wav,unknown
four/afbec28d_nohash_0.wav,-1
four/afd53389_nohash_0.wav,unknown
four/aff582a1_nohash_0.wav,unknown
four/aff582a1_nohash_1.wav,unknown
four/aff582a1_nohash_2.wav,unknown
four/aff582a1_nohash_3.wav,unknown
four/aff582a1_nohash_4.wav,unknown
four/b01c8f61_nohash_0.wav,-1
four/b01c8f61_nohash_1.wav,-1
four/b06c19b0_nohash_0.wav,-1
four/b087aa0e_nohash_0.wav,unknown
four/b0bad4a9_nohash_0.wav,unknown
four/b0c0197e_nohash_0.wav,unknown
four/b1114e4f_nohash_0.wav,unknown
four/b1426003_nohash_0.wav,unknown
four/b17f5ba0_nohash_0.wav,unknown
four/b17f5ba0_nohash_1.wav,unknown
four/b17f5ba0_nohash_2.wav,unknown
four/b19f7f5f_nohash_0.wav,unknown
four/b1df80c0_nohash_0.wav,unknown
four/b1f8326d_nohash_0.wav,unknown
four/b1f8326d_nohash_1.wav,unknown
four/b25b6065_nohash_0.wav,unknown
four/b25b6065_nohash_1.wav,unknown
four/b26343e9_nohash_0.wav,unknown
four/b2e2773a_nohash_0.wav,unknown
four/b2fbe484_nohash_0.wav,unknown
four/b2fbe484_nohash_1.wav,unknown
four/b3327675_nohash_0.wav,unknown
four/b3bdded5_nohash_0.wav,unknown
four/b3bdded5_nohash_1.wav,unknown
four/b41a92a3_nohash_0.wav,unknown
four/b41a92a3_nohash_1.wav,unknown
four/b43c8f2f_nohash_0.wav,-1
four/b43c8f2f_nohash_1.wav,-1
four/b46e8153_nohash_0.wav,-1
four/b487da60_nohash_0.wav,unknown
four/b487da60_nohash_1.wav,unknown
four/b487da60_nohash_2.wav,unknown
four/b49caed3_nohash_0.wav,unknown
four/b49caed3_nohash_1.wav,unknown
four/b49caed3_nohash_2.wav,unknown
four/b49caed3_nohash_3.wav,unknown
four/b49caed3_nohash_4.wav,unknown
four/b4aa9fef_nohash_0.wav,unknown
four/b4aa9fef_nohash_1.wav,unknown
four/b4aa9fef_nohash_2.wav,unknown
four/b4aa9fef_nohash_3.wav,unknown
four/b4aa9fef_nohash_4.wav,unknown
four/b4bef564_nohash_0.wav,-1
four/b5552931_nohash_0.wav,unknown
four/b5552931_nohash_1.wav,unknown
four/b5552931_nohash_2.wav,unknown
four/b5552931_nohash_3.wav,unknown
four/b5552931_nohash_4.wav,unknown
four/b55a09be_nohash_0.wav,unknown
four/b5aacf2c_nohash_0.wav,unknown
four/b5aacf2c_nohash_1.wav,unknown
four/b5aacf2c_nohash_2.wav,unknown
four/b5d1e505_nohash_0.wav,unknown
four/b5d1e505_nohash_1.wav,unknown
four/b6091c84_nohash_0.wav,unknown
four/b6091c84_nohash_1.wav,unknown
four/b63fea9e_nohash_0.wav,unknown
four/b65f6015_nohash_0.wav,unknown
four/b65f6015_nohash_1.wav,unknown
four/b665723d_nohash_0.wav,unknown
four/b665723d_nohash_1.wav,unknown
four/b6ebe225_nohash_0.wav,-1
four/b6ebe225_nohash_1.wav,unknown
four/b7016c27_nohash_0.wav,unknown
four/b71ebf79_nohash_0.wav,unknown
four/b71ebf79_nohash_1.wav,unknown
four/b71ebf79_nohash_2.wav,unknown
four/b737ee80_nohash_0.wav,-1
four/b7669804_nohash_0.wav,unknown
four/b7669804_nohash_1.wav,unknown
four/b7669804_nohash_2.wav,unknown
four/b7a0754f_nohash_0.wav,unknown
four/b7a0754f_nohash_1.wav,unknown
four/b7a0754f_nohash_2.wav,unknown
four/b7a0754f_nohash_3.wav,unknown
four/b7a0754f_nohash_4.wav,unknown
four/b83c1acf_nohash_0.wav,unknown
four/b83c1acf_nohash_1.wav,unknown
four/b83c1acf_nohash_2.wav,unknown
four/b83c1acf_nohash_3.wav,unknown
four/b83c1acf_nohash_4.wav,unknown
four/b87bdb22_nohash_0.wav,unknown
four/b87bdb22_nohash_1.wav,unknown
four/b87bdb22_nohash_2.wav,unknown
four/b87bdb22_nohash_3.wav,unknown
four/b87bdb22_nohash_4.wav,unknown
four/b8897f1c_nohash_0.wav,unknown
four/b8b8cb52_nohash_0.wav,unknown
four/b8b8cb52_nohash_1.wav,unknown
four/b8c48ffb_nohash_0.wav,unknown
four/b9515bf3_nohash_0.wav,unknown
four/b9515bf3_nohash_1.wav,unknown
four/b9515bf3_nohash_2.wav,unknown
four/b959cd0c_nohash_0.wav,unknown
four/b959cd0c_nohash_1.wav,unknown
four/b959cd0c_nohash_2.wav,unknown
four/b959cd0c_nohash_3.wav,unknown
four/b959cd0c_nohash_4.wav,unknown
four/b97c9f77_nohash_0.wav,unknown
four/b97c9f77_nohash_1.wav,unknown
four/b97c9f77_nohash_2.wav,unknown
four/b97c9f77_nohash_3.wav,unknown
four/b97c9f77_nohash_4.wav,unknown
four/b9cccd01_nohash_0.wav,unknown
four/b9db6e42_nohash_0.wav,unknown
four/b9f46737_nohash_0.wav,unknown
four/b9f46737_nohash_1.wav,unknown
four/b9f46737_nohash_2.wav,unknown
four/b9f46737_nohash_3.wav,unknown
four/b9f46737_nohash_4.wav,unknown
four/ba59cab3_nohash_0.wav,unknown
four/ba770f9b_nohash_0.wav,unknown
four/ba770f9b_nohash_1.wav,yes
four/bab36420_nohash_0.wav,unknown
four/bab36420_nohash_1.wav,unknown
four/bab36420_nohash_2.wav,unknown
four/bab36420_nohash_3.wav,unknown
four/bab36420_nohash_4.wav,unknown
four/baf01c1f_nohash_0.wav,unknown
four/bb31b82b_nohash_0.wav,unknown
four/bb31b82b_nohash_1.wav,unknown
four/bb31b82b_nohash_2.wav,unknown
four/bb31b82b_nohash_3.wav,unknown
four/bbaa7946_nohash_0.wav,unknown
four/bbb2eb5b_nohash_0.wav,unknown
four/bbbf4fbd_nohash_0.wav,unknown
four/bbd0bbd0_nohash_0.wav,unknown
four/bbd0bbd0_nohash_1.wav,unknown
four/bbd0bbd0_nohash_2.wav,unknown
four/bbd0bbd0_nohash_3.wav,unknown
four/bbd0bbd0_nohash_4.wav,unknown
four/bc196f81_nohash_0.wav,unknown
four/bca56796_nohash_0.wav,unknown
four/bca56796_nohash_1.wav,unknown
four/bcdaa7a9_nohash_0.wav,unknown
four/bd061bef_nohash_0.wav,unknown
four/bd11a2e7_nohash_0.wav,-1
four/bd11a2e7_nohash_1.wav,-1
four/bd11c654_nohash_0.wav,unknown
four/bd2db1a5_nohash_0.wav,unknown
four/bd2db1a5_nohash_1.wav,unknown
four/bd2db1a5_nohash_2.wav,unknown
four/bd8412df_nohash_0.wav,unknown
four/bdb26021_nohash_0.wav,unknown
four/bdb26021_nohash_1.wav,unknown
four/bdee441c_nohash_0.wav,unknown
four/bdee441c_nohash_1.wav,unknown
four/bdee441c_nohash_2.wav,unknown
four/bdee441c_nohash_3.wav,unknown
four/bdee441c_nohash_4.wav,unknown
four/bdee441c_nohash_5.wav,unknown
four/be7a5b2d_nohash_0.wav,unknown
four/be7a5b2d_nohash_1.wav,unknown
four/be7a5b2d_nohash_2.wav,unknown
four/be7a5b2d_nohash_3.wav,unknown
four/be7a5b2d_nohash_4.wav,unknown
four/be91a00a_nohash_0.wav,-1
four/beb49c22_nohash_0.wav,-1
four/bf5d409d_nohash_0.wav,unknown
four/bf70feda_nohash_0.wav,unknown
four/bf70feda_nohash_1.wav,unknown
four/bf90a57a_nohash_0.wav,unknown
four/bfa63751_nohash_0.wav,unknown
four/bfaf2000_nohash_0.wav,unknown
four/bfb10243_nohash_0.wav,unknown
four/bfbd0e6b_nohash_0.wav,unknown
four/bfbd0e6b_nohash_1.wav,unknown
four/bfdb9801_nohash_0.wav,unknown
four/c0445658_nohash_0.wav,unknown
four/c0445658_nohash_1.wav,unknown
four/c0445658_nohash_2.wav,unknown
four/c0445658_nohash_3.wav,unknown
four/c0445658_nohash_4.wav,unknown
four/c08585c1_nohash_0.wav,unknown
four/c08e5058_nohash_0.wav,unknown
four/c0e0f834_nohash_0.wav,unknown
four/c0e8f5a1_nohash_0.wav,unknown
four/c0f8f4df_nohash_0.wav,unknown
four/c0fb6812_nohash_0.wav,-1
four/c103a2d5_nohash_0.wav,unknown
four/c120e80e_nohash_0.wav,unknown
four/c120e80e_nohash_1.wav,unknown
four/c120e80e_nohash_2.wav,unknown
four/c120e80e_nohash_3.wav,unknown
four/c120e80e_nohash_4.wav,unknown
four/c1b7c224_nohash_0.wav,unknown
four/c1d39ce8_nohash_0.wav,unknown
four/c1d39ce8_nohash_1.wav,unknown
four/c1d39ce8_nohash_2.wav,unknown
four/c1d39ce8_nohash_3.wav,unknown
four/c1d39ce8_nohash_4.wav,unknown
four/c1d39ce8_nohash_5.wav,unknown
four/c1d39ce8_nohash_6.wav,unknown
four/c1d39ce8_nohash_7.wav,unknown
four/c1d39ce8_nohash_8.wav,unknown
four/c1d39ce8_nohash_9.wav,unknown
four/c1e0e8e3_nohash_0.wav,unknown
four/c1e0e8e3_nohash_1.wav,unknown
four/c1e0e8e3_nohash_2.wav,unknown
four/c1e0e8e3_nohash_3.wav,unknown
four/c1e0e8e3_nohash_4.wav,unknown
four/c22d3f18_nohash_0.wav,unknown
four/c22d3f18_nohash_1.wav,unknown
four/c22d3f18_nohash_2.wav,unknown
four/c22d3f18_nohash_3.wav,unknown
four/c22d3f18_nohash_4.wav,unknown
four/c245d3d7_nohash_0.wav,unknown
four/c245d3d7_nohash_1.wav,unknown
four/c24d96eb_nohash_0.wav,unknown
four/c256377f_nohash_0.wav,unknown
four/c25a032b_nohash_0.wav,unknown
four/c2aeb59d_nohash_0.wav,unknown
four/c2bc4489_nohash_0.wav,unknown
four/c2d15ea5_nohash_0.wav,unknown
four/c2d74084_nohash_0.wav,unknown
four/c2e08f08_nohash_0.wav,unknown
four/c33682f0_nohash_0.wav,unknown
four/c3538de1_nohash_0.wav,unknown
four/c3538de1_nohash_1.wav,unknown
four/c37a72d3_nohash_0.wav,unknown
four/c37a72d3_nohash_1.wav,unknown
four/c38720cb_nohash_0.wav,unknown
four/c38720cb_nohash_1.wav,unknown
four/c392e01d_nohash_0.wav,unknown
four/c44d2a58_nohash_0.wav,unknown
four/c53b335a_nohash_0.wav,unknown
four/c5c60d8d_nohash_0.wav,unknown
four/c5e3817f_nohash_0.wav,unknown
four/c634a189_nohash_0.wav,unknown
four/c634a189_nohash_1.wav,unknown
four/c634a189_nohash_2.wav,unknown
four/c634a189_nohash_3.wav,unknown
four/c634a189_nohash_4.wav,unknown
four/c6389ab0_nohash_0.wav,unknown
four/c661be6e_nohash_0.wav,unknown
four/c661be6e_nohash_1.wav,unknown
four/c68cf200_nohash_0.wav,unknown
four/c68cf200_nohash_1.wav,unknown
four/c692524d_nohash_0.wav,unknown
four/c6ca5d01_nohash_0.wav,unknown
four/c6ca5d01_nohash_1.wav,unknown
four/c6ee87a7_nohash_0.wav,unknown
four/c6ee87a7_nohash_1.wav,unknown
four/c6ee87a7_nohash_2.wav,unknown
four/c6ee87a7_nohash_3.wav,unknown
four/c6ee87a7_nohash_4.wav,unknown
four/c7124b73_nohash_0.wav,unknown
four/c71e3acc_nohash_0.wav,-1
four/c79159aa_nohash_0.wav,unknown
four/c79159aa_nohash_1.wav,unknown
four/c79159aa_nohash_2.wav,unknown
four/c79159aa_nohash_3.wav,unknown
four/c79159aa_nohash_4.wav,unknown
four/c7aa72e6_nohash_0.wav,unknown
four/c842b5e4_nohash_0.wav,unknown
four/c84f9b5c_nohash_0.wav,-1
four/c885a039_nohash_0.wav,unknown
four/c8db14a8_nohash_0.wav,unknown
four/c8db14a8_nohash_1.wav,unknown
four/c8db14a8_nohash_2.wav,-1
four/c90c0105_nohash_0.wav,unknown
four/c90c0105_nohash_1.wav,unknown
four/c93d5e22_nohash_0.wav,unknown
four/c93d5e22_nohash_1.wav,unknown
four/c93d5e22_nohash_2.wav,unknown
four/c93d5e22_nohash_3.wav,unknown
four/c93d5e22_nohash_4.wav,unknown
four/c948d727_nohash_0.wav,unknown
four/c948d727_nohash_1.wav,unknown
four/c948d727_nohash_2.wav,unknown
four/c948d727_nohash_3.wav,unknown
four/c948d727_nohash_4.wav,unknown
four/c9b653a0_nohash_0.wav,unknown
four/c9b653a0_nohash_1.wav,unknown
four/c9b653a0_nohash_2.wav,unknown
four/c9b653a0_nohash_3.wav,unknown
four/c9b653a0_nohash_4.wav,unknown
four/ca48dc76_nohash_0.wav,unknown
four/ca48dc76_nohash_1.wav,unknown
four/ca58a8c6_nohash_0.wav,-1
four/ca58a8c6_nohash_1.wav,-1
four/cae62f38_nohash_0.wav,unknown
four/cae62f38_nohash_1.wav,unknown
four/caedb73a_nohash_0.wav,unknown
four/caedb73a_nohash_1.wav,unknown
four/caedb73a_nohash_2.wav,unknown
four/caf9fceb_nohash_0.wav,unknown
four/cb164eea_nohash_0.wav,-1
four/cb164eea_nohash_1.wav,-1
four/cb2929ce_nohash_0.wav,unknown
four/cb2929ce_nohash_1.wav,unknown
four/cb2929ce_nohash_2.wav,unknown
four/cb2929ce_nohash_3.wav,unknown
four/cb2929ce_nohash_4.wav,unknown
four/cb2929ce_nohash_5.wav,unknown
four/cb2929ce_nohash_6.wav,unknown
four/cb5d2c6e_nohash_0.wav,unknown
four/cb802c63_nohash_0.wav,unknown
four/cb802c63_nohash_1.wav,unknown
four/cb8f8307_nohash_0.wav,unknown
four/cb8f8307_nohash_1.wav,unknown
four/cb8f8307_nohash_2.wav,unknown
four/cb8f8307_nohash_3.wav,unknown
four/cb8f8307_nohash_4.wav,unknown
four/cb8f8307_nohash_5.wav,unknown
four/cb8f8307_nohash_6.wav,unknown
four/cb8f8307_nohash_7.wav,unknown
four/cc2f1a85_nohash_0.wav,unknown
four/cc3d1613_nohash_0.wav,-1
four/cc3d1613_nohash_1.wav,-1
four/cc3d1613_nohash_2.wav,-1
four/cc3d1613_nohash_3.wav,-1
four/cc554de3_nohash_0.wav,unknown
four/cc554de3_nohash_1.wav,unknown
four/cc6bae0d_nohash_0.wav,no
four/cc6ee39b_nohash_0.wav,unknown
four/cc6ee39b_nohash_1.wav,unknown
four/cc6ee39b_nohash_2.wav,unknown
four/cc6ee39b_nohash_3.wav,unknown
four/cc6ee39b_nohash_4.wav,unknown
four/cc71bada_nohash_0.wav,unknown
four/ccb1266b_nohash_0.wav,unknown
four/cce17a61_nohash_0.wav,-1
four/ccea893d_nohash_0.wav,unknown
four/ccea893d_nohash_1.wav,unknown
four/ccfd721c_nohash_0.wav,unknown
four/cd3331a6_nohash_0.wav,-1
four/cd68e997_nohash_0.wav,unknown
four/cd7f8c1b_nohash_0.wav,unknown
four/cd7f8c1b_nohash_1.wav,unknown
four/cd7f8c1b_nohash_2.wav,unknown
four/cd7f8c1b_nohash_3.wav,unknown
four/cd7f8c1b_nohash_4.wav,unknown
four/cd85758f_nohash_0.wav,unknown
four/cd85758f_nohash_1.wav,unknown
four/cd85758f_nohash_2.wav,unknown
four/cd85758f_nohash_3.wav,unknown
four/cd85758f_nohash_4.wav,unknown
four/cd8b1781_nohash_0.wav,unknown
four/cd8b1781_nohash_1.wav,unknown
four/cd8b1781_nohash_2.wav,unknown
four/cd911ace_nohash_0.wav,unknown
four/ce49cb60_nohash_0.wav,unknown
four/ce7a8e92_nohash_0.wav,unknown
four/ce9410da_nohash_0.wav,unknown
four/ceaadb24_nohash_0.wav,-1
four/ced835d3_nohash_0.wav,unknown
four/ced835d3_nohash_1.wav,unknown
four/ced835d3_nohash_2.wav,unknown
four/ced835d3_nohash_3.wav,unknown
four/ced835d3_nohash_4.wav,unknown
four/cf68fad2_nohash_0.wav,unknown
four/cf87b736_nohash_0.wav,unknown
four/cf87b736_nohash_1.wav,unknown
four/cf8d91cf_nohash_0.wav,unknown
four/cf8d91cf_nohash_1.wav,unknown
four/cfde27ba_nohash_0.wav,unknown
four/cfde27ba_nohash_1.wav,unknown
four/d069e6ff_nohash_0.wav,unknown
four/d0f7bef5_nohash_0.wav,unknown
four/d0faf7e4_nohash_0.wav,unknown
four/d0faf7e4_nohash_1.wav,unknown
four/d0faf7e4_nohash_2.wav,unknown
four/d0faf7e4_nohash_3.wav,unknown
four/d0faf7e4_nohash_4.wav,unknown
four/d107dc42_nohash_0.wav,unknown
four/d1214f15_nohash_0.wav,unknown
four/d1214f15_nohash_1.wav,unknown
four/d1453a87_nohash_0.wav,unknown
four/d197e3ae_nohash_0.wav,unknown
four/d197e3ae_nohash_1.wav,unknown
four/d197e3ae_nohash_2.wav,unknown
four/d197e3ae_nohash_3.wav,unknown
four/d197e3ae_nohash_4.wav,unknown
four/d1a17cbe_nohash_0.wav,unknown
four/d2eae23d_nohash_0.wav,-1
four/d2eae23d_nohash_1.wav,-1
four/d33df435_nohash_0.wav,unknown
four/d37e4bf1_nohash_0.wav,unknown
four/d3a18257_nohash_0.wav,unknown
four/d3a18257_nohash_1.wav,unknown
four/d3badc9a_nohash_0.wav,unknown
four/d4082f3e_nohash_0.wav,unknown
four/d4082f3e_nohash_1.wav,unknown
four/d430b3cc_nohash_0.wav,-1
four/d430b3cc_nohash_1.wav,-1
four/d486fb84_nohash_0.wav,unknown
four/d486fb84_nohash_1.wav,unknown
four/d53e25ba_nohash_0.wav,unknown
four/d53e25ba_nohash_1.wav,unknown
four/d57febf0_nohash_0.wav,unknown
four/d57febf0_nohash_1.wav,unknown
four/d5c41d6a_nohash_0.wav,unknown
four/d5ca80c6_nohash_0.wav,unknown
four/d5ca80c6_nohash_1.wav,unknown
four/d6360b32_nohash_0.wav,unknown
four/d6b155a5_nohash_0.wav,unknown
four/d6b155a5_nohash_1.wav,unknown
four/d71ad617_nohash_0.wav,unknown
four/d7467392_nohash_0.wav,unknown
four/d750966e_nohash_0.wav,unknown
four/d7a58714_nohash_0.wav,unknown
four/d7ca14ef_nohash_0.wav,unknown
four/d7ca14ef_nohash_1.wav,unknown
four/d8a5ace5_nohash_0.wav,unknown
four/d8a5ace5_nohash_1.wav,unknown
four/d8a5ace5_nohash_2.wav,unknown
four/d8c314c0_nohash_0.wav,unknown
four/d8c52371_nohash_0.wav,unknown
four/d8c52371_nohash_1.wav,unknown
four/d8ee4734_nohash_0.wav,unknown
four/d90b4138_nohash_0.wav,unknown
four/d90b4138_nohash_1.wav,unknown
four/d90b4138_nohash_2.wav,unknown
four/d90b4138_nohash_3.wav,unknown
four/d90b4138_nohash_4.wav,unknown
four/d91a159e_nohash_0.wav,unknown
four/d926bb17_nohash_0.wav,unknown
four/d926bb17_nohash_1.wav,unknown
four/d926bb17_nohash_2.wav,-1
four/d9462202_nohash_0.wav,down
four/d94eb94f_nohash_0.wav,unknown
four/d94eb94f_nohash_1.wav,unknown
four/d98f6043_nohash_0.wav,unknown
four/d98f6043_nohash_1.wav,unknown
four/d9ae8983_nohash_0.wav,unknown
four/d9b8fab2_nohash_0.wav,-1
four/d9d6559e_nohash_0.wav,unknown
four/d9d6559e_nohash_1.wav,unknown
four/da15e796_nohash_0.wav,unknown
four/da15e796_nohash_1.wav,unknown
four/da2c5f1b_nohash_0.wav,unknown
four/da4ef063_nohash_0.wav,unknown
four/da4ef063_nohash_1.wav,unknown
four/da584bc0_nohash_0.wav,unknown
four/da584bc0_nohash_1.wav,unknown
four/da584bc0_nohash_2.wav,unknown
four/da584bc0_nohash_3.wav,unknown
four/da584bc0_nohash_4.wav,unknown
four/da7689f1_nohash_0.wav,-1
four/da76aa58_nohash_0.wav,unknown
four/dabf67d9_nohash_0.wav,unknown
four/daf230ac_nohash_0.wav,unknown
four/db43cd03_nohash_0.wav,unknown
four/db4cf12f_nohash_0.wav,unknown
four/db8a3397_nohash_0.wav,unknown
four/db9cd41d_nohash_0.wav,-1
four/db9cd41d_nohash_1.wav,unknown
four/db9d52d2_nohash_0.wav,unknown
four/db9d52d2_nohash_1.wav,-1
four/dbb40d24_nohash_0.wav,unknown
four/dbb40d24_nohash_1.wav,unknown
four/dbb40d24_nohash_2.wav,unknown
four/dbb40d24_nohash_3.wav,unknown
four/dbb40d24_nohash_4.wav,unknown
four/dc2222d7_nohash_0.wav,unknown
four/dc2222d7_nohash_1.wav,unknown
four/dc75148d_nohash_0.wav,-1
four/dc75148d_nohash_1.wav,unknown
four/dc7ec25b_nohash_0.wav,-1
four/dc7ec25b_nohash_1.wav,-1
four/dc7ec25b_nohash_2.wav,-1
four/dca2797e_nohash_0.wav,unknown
four/dca2797e_nohash_1.wav,unknown
four/dca2797e_nohash_2.wav,unknown
four/dca2797e_nohash_3.wav,unknown
four/dca2797e_nohash_4.wav,unknown
four/dd6c6806_nohash_0.wav,-1
four/de040337_nohash_0.wav,unknown
four/de040337_nohash_1.wav,unknown
four/de08912f_nohash_0.wav,unknown
four/de4f7798_nohash_0.wav,unknown
four/de6eb27c_nohash_0.wav,unknown
four/dea820ce_nohash_0.wav,unknown
four/dea820ce_nohash_1.wav,unknown
four/dea820ce_nohash_2.wav,unknown
four/dea820ce_nohash_3.wav,unknown
four/dea820ce_nohash_4.wav,unknown
four/dec73123_nohash_0.wav,unknown
four/dec73123_nohash_1.wav,-1
four/dedc7fab_nohash_0.wav,unknown
four/dedc7fab_nohash_1.wav,unknown
four/dedc7fab_nohash_2.wav,unknown
four/df1d5024_nohash_0.wav,unknown
four/df1d5024_nohash_1.wav,unknown
four/df1d5024_nohash_2.wav,unknown
four/df1d5024_nohash_3.wav,unknown
four/df1d5024_nohash_4.wav,unknown
four/df280250_nohash_0.wav,unknown
four/df280250_nohash_1.wav,unknown
four/df5457dc_nohash_0.wav,unknown
four/df6bd83f_nohash_0.wav,unknown
four/df6bd83f_nohash_1.wav,unknown
four/df6bd83f_nohash_2.wav,unknown
four/df6bd83f_nohash_3.wav,unknown
four/dff327c5_nohash_0.wav,unknown
four/dff327c5_nohash_1.wav,unknown
four/e0315cf6_nohash_0.wav,unknown
four/e0315cf6_nohash_1.wav,unknown
four/e0315cf6_nohash_2.wav,unknown
four/e0315cf6_nohash_3.wav,unknown
four/e0315cf6_nohash_4.wav,unknown
four/e0344f60_nohash_0.wav,unknown
four/e0611c84_nohash_0.wav,unknown
four/e0611c84_nohash_1.wav,unknown
four/e0ff1e9c_nohash_0.wav,unknown
four/e0ff1e9c_nohash_1.wav,unknown
four/e102119e_nohash_0.wav,unknown
four/e10e2cbb_nohash_0.wav,unknown
four/e10e2cbb_nohash_1.wav,unknown
four/e10e2cbb_nohash_2.wav,unknown
four/e1469561_nohash_0.wav,unknown
four/e1469561_nohash_1.wav,unknown
four/e1469561_nohash_2.wav,unknown
four/e1469561_nohash_3.wav,unknown
four/e1469561_nohash_4.wav,unknown
four/e14a99a5_nohash_0.wav,unknown
four/e14a99a5_nohash_1.wav,unknown
four/e14a99a5_nohash_2.wav,unknown
four/e1aa22e4_nohash_0.wav,-1
four/e2008f39_nohash_0.wav,unknown
four/e20be42a_nohash_0.wav,unknown
four/e20be42a_nohash_1.wav,unknown
four/e2286c18_nohash_0.wav,unknown
four/e2362167_nohash_0.wav,unknown
four/e269bac0_nohash_0.wav,unknown
four/e32ff49d_nohash_0.wav,unknown
four/e3b64217_nohash_0.wav,unknown
four/e3e49931_nohash_0.wav,unknown
four/e41a903b_nohash_0.wav,unknown
four/e41a903b_nohash_1.wav,unknown
four/e41a903b_nohash_2.wav,unknown
four/e41a903b_nohash_3.wav,unknown
four/e41a903b_nohash_4.wav,unknown
four/e4a2cf79_nohash_0.wav,-1
four/e53139ad_nohash_0.wav,unknown
four/e53139ad_nohash_1.wav,unknown
four/e53139ad_nohash_2.wav,unknown
four/e53139ad_nohash_3.wav,unknown
four/e53139ad_nohash_4.wav,unknown
four/e54a0f16_nohash_0.wav,unknown
four/e54a0f16_nohash_1.wav,unknown
four/e54a0f16_nohash_2.wav,unknown
four/e54a0f16_nohash_3.wav,unknown
four/e54a0f16_nohash_4.wav,unknown
four/e55a2b20_nohash_0.wav,-1
four/e55a2b20_nohash_1.wav,unknown
four/e55a2b20_nohash_2.wav,-1
four/e57abea3_nohash_0.wav,unknown
four/e57d35bc_nohash_0.wav,unknown
four/e5d2e09d_nohash_0.wav,unknown
